leaid,district_name,fips_state,total_revenue,federal_revenue,state_local_revenue,state_abbr,saipe_district_name,total_pop,child_poverty_est,child_pop,pct_child_poverty
0631320,POMONA UNIFIED SCHOOL DISTRICT,6,685944,134493,551451,,,,,,
0633720,ROUND VALLEY UNIFIED SCH DIST,6,13532,3441,10091,,,,,,
0611870,EASTERN SIERRA UNIFIED SCHOOL DIST,6,16022,1448,14574,,,,,,
0614730,FULLERTON ELEM SCH DIST,6,224831,12589,212242,,,,,,
0634740,SAN LORENZO VAL UNIF SCH DIST,6,66527,3361,63166,,,,,,
0624930,MILLVILLE ELEM SCH DIST,6,4220,394,3826,,,,,,
0608130,CERES UNIF SCH DIST,6,332080,31633,300447,,,,,,
0621870,LINDSAY UNIFIED SCH DIST,6,115062,16267,98795,,,,,,
0639210,THREE RIVER UNION ELEM SCH DT,6,2439,618,1821,,,,,,
0622320,LOLETA UNION ELEM SCH DIST,6,2836,562,2274,,,,,,
0610680,DEATH VALLEY UNIF SCH DIST,6,2128,241,1887,,,,,,
0606960,CALIENTE UNION ELEM SCH DIST,6,1746,344,1402,,,,,,
0626490,MUROC UNIF SCH DIST,6,35864,8083,27781,,,,,,
0606450,BURBANK UNIFIED SCHOOL DISTRICT,6,267880,13360,254520,,,,,,
0603840,BANNING UNIFIED SCH DIST,6,116841,14475,102366,,,,,,
0619260,JURUPA UNIF SCHOOL DIST,6,472091,54315,417776,,,,,,
0617340,HOLLISTER ELEM SCH DIST,6,108763,9686,99077,,,,,,
0613920,FONTANA UNIFIED SCH DIST,6,765698,66793,698905,,,,,,
0641190,VISTA UNIFIED SCH DIST,6,438821,52562,386259,,,,,,
0606780,CABRILLO UNIFIED SCHOOL DISTRICT,6,62309,1786,60523,,,,,,
0600009,CUYAMA JT UNIFIED SCH DIST,6,5777,348,5429,,,,,,
0602310,ALUM ROCK UNION ELEM SCH DIST,6,216602,27848,188754,,,,,,
0622650,LOS ALTOS ELEM SCH DIST,6,105101,1554,103547,,,,,,
0625830,MORGAN HILL UNIFIED SCH DIST,6,160978,8045,152933,,,,,,
0691012,KERN CO SPL SCHS OPER BY CO SUPT,6,532427,145489,386938,,,,,,
0691078,LOS ANGELES CO OFF OF EDUCATION,6,876027,277761,598266,,,,,,
0608370,CHICO UNIF SCHOOL DIST,6,255090,22328,232762,,,,,,
0615090,GERBER UNION ELEM SCH DIST,6,10652,1143,9509,,,,,,
0601373,PUPIL TRANSPORTATION CO-OP JPA,6,724,0,724,,,,,,
0627480,NORTH CO JOINT UNION SCH DIST,6,12829,950,11879,,,,,,
0640200,TWAIN HARTE SCHOOL DISTRICT,6,5671,294,5377,,,,,,
0605280,BLOCHMAN UNION ELEM SCH DIST,6,5188,197,4991,,,,,,
0629190,OWENS VALLEY UNIFIED SCH DIST,6,3708,252,3456,,,,,,
0627300,NICASIO SCHOOL DISTRICT,6,1630,42,1588,,,,,,
0600069,VALLEY CENTER-PAUMA UNIFIED SCHOOL DISTRICT,6,76949,8657,68292,,,,,,
0601362,CENTRAL VALLEY SUPPORT SERVICES JPA,6,11097,0,11097,,,,,,
0600020,PLEASANTON UNIFIED SCH DIST,6,294188,6100,288088,,,,,,
0603000,ARCATA ELEM SCH DIST,6,25391,3626,21765,,,,,,
0623730,MAPLE CREEK SCH DIST,6,507,48,459,,,,,,
0629580,PALMDALE ELEM SCH DIST,6,532809,85351,447458,,,,,,
0638220,SULPHUR SPRINGS UNION SCHOOL DISTRICT,6,106491,6121,100370,,,,,,
0622740,LOS BANOS UNIFIED SCH DIST,6,244466,27333,217133,,,,,,
0613980,FORESTHILL UNION ELEM SCHOOL DIST,6,7991,878,7113,,,,,,
0624540,MENIFEE UNION ELEM SCHOOL DIST,6,272808,10811,261997,,,,,,
0609270,COLD SPRING ELEM SCH DIST,6,6643,62,6581,,,,,,
0622350,LOMA PRIETA JT ELEM SCH DIST,6,9756,305,9451,,,,,,
0626070,MOUNTAIN ELEM SCH DIST,6,2871,56,2815,,,,,,
0604350,BELLA VISTA ELEM SCH DT,6,5955,441,5514,,,,,,
0636570,SHASTA UNION ELEM SCH DIST,6,2281,215,2066,,,,,,
0691020,MERCED CO SPL SCHS OPER BY CO SUPT,6,250428,72384,178044,,,,,,
0691093,MODOC CO SPL SCHS OPER BY CO SUPT,6,12601,2933,9668,,,,,,
0691102,PLUMAS COUNTY SPECIAL SCHOOLS,6,9116,1679,7437,,,,,,
0691031,SAN JOAQUIN CO SPL SCHS,6,434261,56302,377959,,,,,,
0691042,SUTTER CO SPL SCHS OPER BY CO SUPT,6,67808,8846,58962,,,,,,
0691047,VENTURA COUNTY OFFICE OF EDUCATION,6,297137,45244,251893,,,,,,
0691048,YUBA CO SPL SCHS OPER BY CO SUPT,6,58029,5222,52807,,,,,,
0603780,BANGOR UNION ELEMENTARY SCH DIST,6,2288,420,1868,,,,,,
0619800,KINGSBURG JOINT UNION ELEMENTARY SCHOOL DISTRICT,6,46086,5777,40309,,,,,,
0628530,ORANGE CENTER SCHOOL DISTRICT,6,9749,1581,8168,,,,,,
0614190,FORTUNA UNION HIGH SCHOOL DIST,6,24219,1822,22397,,,,,,
0618660,JACOBY CREEK ELEM SCH DIST,6,7085,296,6789,,,,,,
0611130,DI GIORGIO ELEM SCH DISTRICT,6,6691,1734,4957,,,,,,
0619540,KERN HIGH SCHOOL DISTRICT,6,1017502,125084,892418,,,,,,
0623760,MAPLE ELEM SCH DIST,6,5125,409,4716,,,,,,
0604440,BELLFLOWER UNIFIED SCHOOL DISTRICT,6,264676,32907,231769,,,,,,
0623010,LOWELL JT ELEM SCH DIST,6,61399,3638,57761,,,,,,
0629940,PASADENA UNIFIED SCH DIST,6,428584,57587,370997,,,,,,
0600032,REDONDO BEACH UNIFIED SCH DT,6,188398,8808,179590,,,,,,
0637500,SOUTH PASADENA UNIF SCH DIST,6,95453,3951,91502,,,,,,
0617760,HOWELL MT ELEM SCH DIST,6,3172,244,2928,,,,,,
0608880,CLEAR CREEK ELEM SCH DIST,6,2543,155,2388,,,,,,
0605880,BREA OLINDA UNIFIED SCHOOL DIST,6,108627,3887,104740,,,,,,
0608070,CENTRALIA ELEM SCH DIST,6,96251,7844,88407,,,,,,
0614220,FOUNTAIN VALLEY SCHOOL DIST,6,113254,6123,107131,,,,,,
0691135,VAL VERDE UNIFIED SCHOOL DISTRICT,6,724836,112244,612592,,,,,,
0614820,GALT JT UNION HIGH SCHOOL DIST,6,47743,3887,43856,,,,,,
0633240,ROBLA ELEM SCH DIST,6,60549,5150,55399,,,,,,
0639690,TRES PINOS UNION ELEM SCH DIST,6,1114,38,1076,,,,,,
0602160,ALTA LOMA ELEM SCH DIST,6,96179,7817,88362,,,,,,
0628250,OCEANSIDE UNIF SCH DIST,6,382690,44784,337906,,,,,,
0632880,RIPON UNIFIED SCH DIST,6,64210,8049,56161,,,,,,
0635010,SAN MIGUEL JT UNION ELEM SCHOOL DIST,6,15042,1546,13496,,,,,,
0618840,JEFFERSON ELEM SCH DIST,6,68400,3167,65233,,,,,,
0624900,MILLBRAE ELEMENTARY SCHOOL DISTRICT,6,38726,1862,36864,,,,,,
0607230,CAMPBELL UNION HIGH SCHOOL DIST,6,206586,6030,200556,,,,,,
0611670,DUNSMUIR ELEM SCH DIST,6,2463,237,2226,,,,,,
0619230,JUNCTION ELEM SCH DIST,6,1662,108,1554,,,,,,
0642600,WILLOW CREEK ELEM SCHOOL DIST,6,1602,161,1441,,,,,,
0611610,DUNHAM ELEM SCH DIST,6,2646,109,2537,,,,,,
0632400,RICHFIELD ELEM SCH DIST,6,4602,342,4260,,,,,,
0600018,MOUNTAIN VALLEY UNIF SCH DIST,6,11893,1143,10750,,,,,,
0601331,TRINITY ALPS UNIFIED SCHOOL DISTRICT,6,13723,1375,12348,,,,,,
0624720,MESA UNION ELEM SCH DIST,6,11478,684,10794,,,,,,
0629220,OXNARD SCHOOL DISTRICT,6,364720,31253,333467,,,,,,
0623130,LUTHER BURBANK ELEM SCH,6,12651,1322,11329,,,,,,
0604380,BELLEVUE UNION EL SCH D,6,48548,6041,42507,,,,,,
0629820,PARADISE UNIFIED SCHOOL DISTRICT,6,43189,8333,34856,,,,,,
0600051,GRIDLEY UNIFIED SCHOOL DISTRICT,6,43200,4456,38744,,,,,,
0623970,MARK TWAIN UNION ELEM SCHOOL DIST,6,13228,988,12240,,,,,,
0630360,PIERCE J. T. UNIFIED SCHOOL DIST,6,33313,2919,30394,,,,,,
0606750,BYRON UNION ELEM SCH DIST,6,25977,1470,24507,,,,,,
0624030,MARTINEZ UNIFIED SCHOOL DISTRICT,6,88448,3406,85042,,,,,,
0614250,FOWLER UNIFIED SCH DIST,6,64085,8368,55717,,,,,,
0629910,PARLIER UNIFIED SCH DIST,6,93042,20963,72079,,,,,,
0622440,LONE PINE UNIF SCH DIST,6,9449,971,8478,,,,,,
0606720,BUTTONWILLOW UNION ELEM SCH DT,6,13266,2455,10811,,,,,,
0610860,DELANO JT UNION HIGH SCHOOL DIST,6,107078,14654,92424,,,,,,
0600026,EL TEJON UNIFIED SCH DIST,6,17495,2134,15361,,,,,,
0609690,CORCORAN JOINT UNIF SCH DIST,6,78043,12525,65518,,,,,,
0620130,LA CANADA UNIF SCH DIST,6,75638,1463,74175,,,,,,
0621420,LENNOX SCHOOL DISTRICT,6,122431,15177,107254,,,,,,
0623160,LYNWOOD UNI SCH DIST,6,321445,42053,279392,,,,,,
0625470,MONTEBELLO UNIFIED SCHOOL DISTRICT,6,536519,63987,472532,,,,,,
0629850,PARAMOUNT UNIFIED SCH DIST,6,352063,39743,312320,,,,,,
0624480,MENDOCINO UNIFIED SCH DIST,6,17005,763,16242,,,,,,
0609665,LEGGETT VALLEY UNIF SCHOOL DIST,6,4488,292,4196,,,,,,
0600039,DELHI UNIFIED SCHOOL DISTRICT,6,57168,8681,48487,,,,,,
0619650,SOUTH MONTEREY COUNTY JOINT UNION HIGH SCHOOL DISTRICT,6,61363,3904,57459,,,,,,
0600031,BIG SUR UNIFIED SCHOOL DISTRICT,6,1884,16,1868,,,,,,
0609300,COLFAX ELEM SCH DIST,6,5987,590,5397,,,,,,
0638770,TAHOE TRUCKEE UNIFIED SCHOOL DISTRICT,6,126472,3540,122932,,,,,,
0609850,CORONA NORCO UNIFIED SCHOOL DISTRICT,6,1052805,46646,1006159,,,,,,
0616920,HEMET UNIFIED SCH DIST,6,585386,60479,524907,,,,,,
0629550,PALM SPRINGS UNIFIED SCHOOL DISTRICT,6,656057,79976,576081,,,,,,
0636820,SILVER VLY UNIFIED SCHOOL DIST,6,52629,18142,34487,,,,,,
0601426,BONSALL UNIFIED SCHOOL DISTRICT,6,42460,2604,39856,,,,,,
0608610,CHULA VISTA ELEM SCH DIST,6,614043,60821,553222,,,,,,
0634320,SAN DIEGO CITY UNIF SCH DIST,6,3002821,346633,2656188,,,,,,
0635220,SAN YSIDRO ELEM SCH DIST,6,111396,9682,101714,,,,,,
0622410,LOMPOC UNIFIED SCH DIST,6,185458,23490,161968,,,,,,
0622830,LOS GATOS UNION SCHOOL DIST,6,65310,1618,63692,,,,,,
0625770,MORELAND SCHOOL DISTRICT,6,99577,5152,94425,,,,,,
0635430,SANTA CLARA UNIF SCH DIST,6,513075,13150,499925,,,,,,
0614490,FRENCH GULCH-WHISKEYTOWN ELEM SCH DIST,6,584,90,494,,,,,,
0615840,GRAVENSTEIN UNION SCH DIST,6,16233,591,15642,,,,,,
0624000,MARK WEST UNION ELEM SCH DIST,6,27170,1064,26106,,,,,,
0611430,DOUGLAS CITY ELEM SCH DIST,6,3759,582,3177,,,,,,
0621480,LEWISTON ELEM SCH DIST,6,2646,630,2016,,,,,,
0637630,SOUTHERN TRINITY JT UNIF SCH DIST,6,4245,688,3557,,,,,,
0617850,HUENEME ELEM SCH DIST,6,165586,16138,149448,,,,,,
0629270,OXNARD UNION H SCH DIST,6,361670,22248,339422,,,,,,
0637140,SOMIS UNION ELEM SCH DIST,6,5477,277,5200,,,,,,
0627850,OAK PARK UNIFIED SCHOOL DIST,6,78191,2137,76054,,,,,,
0641580,WASHINGTON UNIF SCH DIST,6,192921,20109,172812,,,,,,
0642900,WINSHIP-ROBBINS SCHOOL DISTRICT,6,3355,149,3206,,,,,,
0607260,CAMPTONVILLE UNION SCH DIST,6,1414,143,1271,,,,,,
0691052,MONO CO SPECIAL SCHOOLS,6,17871,1943,15928,,,,,,
0620640,LAKE TAHOE UNI SCH DIST,6,71342,4687,66655,,,,,,
0631620,PRINCETON JT UNIFIED SCH DIST,6,4295,402,3893,,,,,,
0606900,CALEXICO UNIF SCH DIST,6,232095,38612,193483,,,,,,
0619320,KELSEYVILLE UNIFIED SCHOOL DISTRICT,6,47573,3772,43801,,,,,,
0617040,HERMOSA BEACH ELEM SCH DIST,6,24148,409,23739,,,,,,
0629700,PALOS VERDES PENINSULA UNIF SCHOOL DIST,6,193888,7200,186688,,,,,,
0620370,LAGUNA BEACH UNIF SCHOOL DIST,6,92938,1203,91735,,,,,,
0614130,FORT ROSS SCH DIST,6,968,52,916,,,,,,
0602760,ANTELOPE ELEM SCH DIST,6,15254,1645,13609,,,,,,
0625380,MONTAGUE ELEM SCH DIST,6,6677,600,6077,,,,,,
0612330,ELK GROVE UNIFIED SCHOOL DISTRICT,6,1295001,171156,1123845,,,,,,
0600017,APPLE VALLEY UNIF SCH DIST,6,274610,33716,240894,,,,,,
0627240,NEWPORT MESA UNIFIED SCH DIST,6,521705,28335,493370,,,,,,
0643560,YUCAIPA JT UNIFIED SCHOOL DIST,6,166651,17849,148802,,,,,,
0620460,PACIFICA SCHOOL DISTRICT,6,47528,2045,45483,,,,,,
0600062,OAKDALE JOINT UNIFIED SCHOOL DISTRICT,6,94571,6764,87807,,,,,,
0637320,SOULSBYVILLE EL SCH DIST,6,7921,462,7459,,,,,,
0616470,HANFORD ELEM SCH DIST,6,127981,17435,110546,,,,,,
0602820,ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT,6,476327,63356,412971,,,,,,
0604110,BASSETT UNIFIED SCHOOL DISTRICT,6,97779,16673,81106,,,,,,
0615270,GLENDORA UNIF SCH DIST,6,118236,7483,110753,,,,,,
0612180,EL RANCHO UNIFIED SCHOOL DIST,6,188690,19711,168979,,,,,,
0622230,LODI UNIFIED SCH DIST,6,646205,84669,561536,,,,,,
0601325,ARENA UNION ELEMENTARY/POINT ARENA JT UNION HIGH SCHOOL DISTRICT,6,12060,1331,10729,,,,,,
0600160,YOSEMITE UNIFIED SCHOOL DISTRICT,6,38303,3125,35178,,,,,,
0691111,SAN FRANCISCO CITY/CNTY SPECIAL SCHOOLS,6,19506,2196,17310,,,,,,
0600159,SCOTT VALLEY UNIFIED SCHOOL DISTRICT,6,14328,1699,12629,,,,,,
0601346,TRI-CITIES ROP JPA,6,14869,21,14848,,,,,,
0601386,SOUTHERN CALIFORNIA ROC JPA,6,3412,22,3390,,,,,,
0601363,ANTELOPE VALLEY SCHOOLS TRANSPORTATION AGENCY,6,26596,0,26596,,,,,,
0601396,EAST MERCED COUNTY PUBLIC FACILITIES FINANCING AUTHORITY,6,959,0,959,,,,,,
0601385,MISSION TRAILS ROP JPA,6,1451,0,1451,,,,,,
0601400,CENTRAL SIERRA ROP JPA,6,683,0,683,,,,,,
0601387,VALLEY ROP JPA,6,19379,0,19379,,,,,,
0601405,IMPERIAL VALLEY ROP JPA,6,11977,2407,9570,,,,,,
0601364,NORTH ORANGE COUNTY ROP JPA,6,21849,45,21804,,,,,,
0601357,COASTLINE ROP JPA,6,7528,0,7528,,,,,,
0601442,UPPER LAKE UNIFIED SCHOOL DISTRICT,6,27333,4184,23149,,,,,,
0601424,INYO COUNTY CAREER TECHNICAL EDUCATION,6,389,0,389,,,,,,
0601443,CA ADVANCING PATHWAYS FOR STUDENTS IN LOS ANGELES COUNTY JPA,6,3354,0,3354,,,,,,
0601417,NEVADA COUNTY CHARTER SERVICES AUTHORITY (JPA),6,4302,40,4262,,,,,,
0602527,MOUNTAIN VALLEY SPECIAL EDUCATION JPA,6,4595,0,4595,,,,,,
0800004,EXPEDITIONARY BOCES,8,5167,0,5167,,,,,,
0806600,BIG SANDY SCH DIST 100J,8,7655,209,7446,,,,,,
0803060,COLO SPRINGS SCH DIST 11,8,444063,61860,382203,,,,,,
0803960,FREMONT SCH DIST RE-2,8,25034,2812,22222,,,,,,
0804320,EAST GRAND SCH DIST 2,8,37775,3257,34518,,,,,,
0803930,FRENCHMAN SCH DIST R 3,8,4464,167,4297,,,,,,
0806030,PEETZ PLATEAU SCH DIST RE-5,8,18561,75,18486,,,,,,
0803240,DE BEQUE SCH DIST JT 49,8,4948,117,4831,,,,,,
0805730,MOFFAT CO SCH DIST RE-1,8,32077,2229,29848,,,,,,
0807290,WIGGINS SCH DIST 50 JT,8,24408,1234,23174,,,,,,
0805370,ST VRAIN VALLEY SCH DIST RE-1J,8,645306,29940,615366,,,,,,
0805040,KIT CARSON SCH DIST R 1,8,3707,47,3660,,,,,,
0806390,SANFORD SCH DIST 6J,8,6512,592,5920,,,,,,
0803210,CROWLEY CO SCH DIST RE-1,8,8047,1390,6657,,,,,,
0803420,DOLORES COUNTY RE NO 2,8,15751,341,15410,,,,,,
0899240,PIKES PEAK BOCES,8,15777,2251,13526,,,,,,
0802790,CANON CITY SCH DIST RE-1,8,60432,7443,52989,,,,,,
0804380,GARFIELD SCH DIST 16,8,29309,1742,27567,,,,,,
0804470,GUNNISON WATERSHED SCH DIST RE-1J,8,51712,2484,49228,,,,,,
0805160,LA VETA SCH DIST R 2,8,5504,426,5078,,,,,,
0804800,JEFFERSON CO SCH DIST R-1,8,1305304,98371,1206933,,,,,,
0806780,STRATTON SCH DIST R 4,8,5857,403,5454,,,,,,
0899160,MOUNTAIN BOCES,8,4263,981,3282,,,,,,
0802400,BAYFIELD SCH DIST 10 JT,8,22027,828,21199,,,,,,
0899300,SAN JUAN BOCES,8,10418,3181,7237,,,,,,
0899180,NORTHEAST BOCES,8,9458,3278,6180,,,,,,
0805220,LAMAR SCH DIST R 2,8,23556,3663,19893,,,,,,
0899400,SOUTHEASTERN BOCES,8,3604,975,2629,,,,,,
0899280,RIO BLANCO BOCES,8,2657,461,2196,,,,,,
0804590,HAYDEN SCH DIST RE1,8,11163,395,10768,,,,,,
0800014,SANTA FE TRAIL BOCES,8,4732,1235,3497,,,,,,
0804680,HOLLY SCH DIST R 3,8,5498,440,5058,,,,,,
0805880,NORWOOD SCH DIST R-2J,8,4552,225,4327,,,,,,
0800011,GRAND VALLEY BOCES,8,2643,0,2643,,,,,,
0800013,UNCOMPAHGRE BOCES,8,1866,425,1441,,,,,,
0899320,SAN LUIS VALLEY BOCES,8,8564,3717,4847,,,,,,
0802910,CHERRY CREEK SCH DIST 5,8,997443,60351,937092,,,,,,
0806090,PRITCHETT SCH DIST RE-3,8,1661,111,1550,,,,,,
0806630,SPRINGFIELD SCH DIST RE-4,8,17035,1082,15953,,,,,,
0805580,MCCLAVE SCH DIST RE 2,8,5354,494,4860,,,,,,
0806360,CENTENNIAL SCH DIST R 1,8,7530,968,6562,,,,,,
0807200,CUSTER COUNTY SCH DIST C-1,8,6952,686,6266,,,,,,
0803330,DELTA COUNTY JOINT SCH DIST NO. 50J,8,81027,12409,68618,,,,,,
0803450,DOUGLAS CO SCH DIST RE 1,8,1066032,31463,1034569,,,,,,
0801980,AGATE SCHOOL DISTRICT 300,8,2228,201,2027,,,,,,
0806240,GARFIELD SCH DIST R 2,8,83050,6433,76617,,,,,,
0805070,WEST GRAND SCH DIST 1-JT,8,9751,382,9369,,,,,,
0807080,HUERFANO SCH DIST RE 1,8,11183,1192,9991,,,,,,
0803510,KIOWA CO SCH DISTR (EADS) RE-1,8,4124,219,3905,,,,,,
0806930,"PLAINVIEW SCH DIST, KIOWA CO RE-2",8,3900,133,3767,,,,,,
0802010,AGUILAR REORG SCHOOL DISTRICT 6,8,3132,328,2804,,,,,,
0804980,KIM REORG SCH DIST 88,8,1775,56,1719,,,,,,
0806960,TRINIDAD SCHOOL DISTRICT 1,8,17621,2654,14967,,,,,,
0804890,KARVAL SCH DIST R 23,8,1380,66,1314,,,,,,
0899080,EAST CENTRAL BOCES,8,17208,4162,13046,,,,,,
0806840,SWINK SCH DIST 33,8,6531,587,5944,,,,,,
0806210,RIDGWAY SCH DIST R-2,8,10657,123,10534,,,,,,
0802370,PLATTE CANYON SCH DIST 1,8,15223,643,14580,,,,,,
0802280,ASPEN SCH DIST 1,8,58408,1103,57305,,,,,,
0806120,PUEBLO CITY SCH DIST 60,8,298350,60315,238035,,,,,,
0806570,SILVERTON PUB SCH DIST 1,8,3437,691,2746,,,,,,
0806870,TELLURIDE SCH DIST R-1,8,25150,1086,24064,,,,,,
0806000,REVERE SCHOOL DISTRICT,8,3975,106,3869,,,,,,
0807380,WOODLAND PARK SCH DIST RE-2,8,32034,2050,29984,,,,,,
0802040,AKRON SCHOOL DISTRICT 1,8,9270,795,8475,,,,,,
0806330,SALIDA SCH DIST R-32,8,25094,2624,22470,,,,,,
0804650,HOEHNE REORG SCH DIST 3,8,5546,378,5168,,,,,,
0805280,LIMON SCH DIST RE 4 J,8,8285,581,7704,,,,,,
0805910,SOUTH ROUTT SCH DIST RE-3,8,7105,1205,5900,,,,,,
0805490,MANITOU SPRINGS SCH DIST 14,8,22782,1063,21719,,,,,,
0805250,LAS ANIMAS SCH DIST RE-1,8,16681,4526,12155,,,,,,
0800016,YUMA SCHOOL DISTRICT 1,8,16250,1133,15117,,,,,,
0800019,LIBERTY SCHOOL DISTRICT J-4,8,2165,108,2057,,,,,,
0800017,WRAY SCHOOL DISTRICT RD-2,8,17760,1006,16754,,,,,,
0800018,IDALIA SCHOOL DISTRICT RJ-3,8,4948,272,4676,,,,,,
0803030,PLATEAU VALLEY SCH DIST 50,8,11057,346,10711,,,,,,
0805460,MANCOS SCH DIST RE-6,8,8611,676,7935,,,,,,
0804560,HAXTUN SCH DIST RE 2J,8,6146,185,5961,,,,,,
0806180,RANGELY SCHOOL DIST RE-4,8,10444,370,10074,,,,,,
0802850,CENTER 26 J T,8,14905,3024,11881,,,,,,
0803540,EAGLE CO SCH DIST RE-50,8,147214,7424,139790,,,,,,
0802520,BRANSON REORG SCH DIST 82,8,5240,184,5056,,,,,,
0807140,WELDON VALLEY SCH DIST 20J,8,6778,130,6648,,,,,,
0805130,EAST OTERO SCH DIST R 1,8,20293,4271,16022,,,,,,
0803840,PARK CO SCH DIST RE-2,8,14066,422,13644,,,,,,
0803750,ELLICOTT SCH DIST 22,8,14295,1395,12900,,,,,,
0804530,HARRISON SCH DIST 2,8,229710,30797,198913,,,,,,
0801920,ACADEMY SCHOOL DIST 20,8,392568,20313,372255,,,,,,
0804260,ROARING FORK SCH DIST RE 1,8,125511,7913,117598,,,,,,
0804620,HINSDALE CO SCH DIST RE-1,8,2610,142,2468,,,,,,
0805610,MEEKER SCH DIST RE-1,8,16345,621,15724,,,,,,
0804920,WELD COUNTY RE-3J SCH DIST,8,52762,3979,48783,,,,,,
0805670,MIAMI YODER SCH DIST 60 JT,8,6725,455,6270,,,,,,
0802760,CAMPO SCH DIST RE 6,8,1885,173,1712,,,,,,
0802460,BETHUNE SCH DIST R 5,8,3233,124,3109,,,,,,
0800022,UTE PASS BOCES,8,2906,881,2025,,,,,,
0800282,COLORADO DIGITAL BOCES,8,58989,791,58198,,,,,,
0901110,DERBY CITY SCHOOLS,9,40580,3502,37078,,,,,,
0902520,MILFORD PUBLIC SCHOOLS,9,177737,5865,171872,,,,,,
0900270,BETHEL TOWN SCHOOLS,9,74761,4012,70749,,,,,,
0900210,BERLIN PUBLIC SCHOOLS,9,79473,1872,77601,,,,,,
0901680,GRANBY PUBLIC SCHOOLS,9,46387,1100,45287,,,,,,
0900870,COLEBROOK TOWN SCHOOLS,9,2779,94,2685,,,,,,
0902220,LITCHFIELD PUBLIC SCHOOLS,9,24768,658,24110,,,,,,
0904890,WATERTOWN TOWN SCHS,9,68208,2169,66039,,,,,,
0903420,PRESTON TOWN SCHOOLS,9,17010,970,16040,,,,,,
0904260,SPRAGUE TOWN SCHOOLS,9,9298,992,8306,,,,,,
0900360,BOLTON TOWN SCHOOLS,9,19692,454,19238,,,,,,
0901440,ELLINGTON TOWN SCHOOLS,9,62495,1773,60722,,,,,,
0905100,WILLINGTON TOWN SCHOOLS,9,12876,933,11943,,,,,,
0903660,REGIONAL SCHOOL DISTRICT 5,9,59493,1187,58306,,,,,,
0630450,PINER OLIVET UNION ELEM SCHOOL DIST,6,24953,1388,23565,,,,,,
0637200,SONOMA VALLEY UNIF SCH DIST,6,88578,4725,83853,,,,,,
0600044,HEALDSBURG UNIFIED SCHOOL DISTRICT,6,46507,2326,44181,,,,,,
0601423,EXETER UNIFIED SCHOOL DISTRICT,6,63464,9473,53991,,,,,,
0617520,HOPE ELEM SCH DIST,6,4249,342,3907,,,,,,
0625350,MONSON SULTANA JT UNION ELEM SCHOOL DIST,6,13034,2540,10494,,,,,,
0604500,BELLEVIEW ELEM SCH DIST,6,3455,259,3196,,,,,,
0606030,BRIGGS SCH DIST,6,10608,793,9815,,,,,,
0642350,WHEATLAND UNION HIGH SCH DIST,6,33241,2706,30535,,,,,,
0634710,SAN LORENZO UNIFIED SCHOOL DIST,6,205841,14133,191708,,,,,,
0642540,WILLIAMS UNIFIED SCH DIST,6,29850,2829,27021,,,,,,
0635670,SANTA MARIA JT UNION HIGH SCHOOL DIST,6,204943,18821,186122,,,,,,
0639630,TRAVIS UNIFIED SCHOOL DISTRICT,6,99158,9624,89534,,,,,,
0605220,BLACK BUTTE UNION SCH DIST,6,5416,861,4555,,,,,,
0620010,KNIGHTS FERRY ELEM SCH DIST,6,5077,113,4964,,,,,,
0606420,BUENA VISTA ELE SCH DIST,6,4099,240,3859,,,,,,
0636840,SIMI VALLEY UNIFIED SCH DIST,6,303688,23588,280100,,,,,,
0627030,NEW JERUSALEM ELEM SCH DIST,6,33272,1280,31992,,,,,,
0691049,YOLO COUNTY SPECIAL SCHOOLS OPERATED BY CO SUPT,6,69447,12483,56964,,,,,,
0619410,KENWOOD SCHOOL DISTRICT,6,4876,32,4844,,,,,,
0634290,SAN CARLOS ELEMENTARY SCHOOL DISTRICT,6,60943,1518,59425,,,,,,
0691027,SACRAMENTO CO SPL SCHS OPER BY CO SUPT,6,456638,32115,424523,,,,,,
0605820,BRAWLEY UNION HIGH SCHOOL DIST,6,45571,5427,40144,,,,,,
0601361,SANTA CLARITA VLLY SCH FOOD SVS AGENCY JPA,6,19504,6609,12895,,,,,,
0621330,LEMON GROVE SCHOOL DISTRICT,6,76867,8507,68360,,,,,,
0632310,RESCUE ELEMENTARY SCHOOL DISTRICT,6,69289,2062,67227,,,,,,
0627450,NORRIS ELEM SCH DIST,6,76879,3739,73140,,,,,,
0608700,CINNABAR ELEM SCH DIST,6,5192,372,4820,,,,,,
0607500,CARLSBAD UNIF SCHOOL DISTRICT,6,204339,6295,198044,,,,,,
0623610,MANTECA UNIF SCH DIST,6,552886,62573,490313,,,,,,
0627810,OAK GROVE ELEM SCH DIST,6,178359,8311,170048,,,,,,
0628650,ORANGE UNIFIED SCH DIST,6,509125,34278,474847,,,,,,
0603630,BAKERSFIELD ELEM SCH DIST,6,698992,116430,582562,,,,,,
0691046,TUOLUMNE COUNTY SUPERINTENDENT OF SCHOOLS (TCSOS),6,27123,2764,24359,,,,,,
0601409,BISHOP UNIFIED SCHOOL DISTRICT,6,39823,5377,34446,,,,,,
0601382,BALDY VIEW ROP JPA,6,19692,0,19692,,,,,,
0601367,SAN ANTONIO ROP JPA,6,217,0,217,,,,,,
0601356,SAN GABRIEL VALLEY ROP JPA,6,8775,0,8775,,,,,,
