school_id,school_name,address,city,state,zip,county,sector,charter,total_enrollment,enrollment_9_12,grad_rate_2021,crdc_ap_courses,ib_flag_v2,crdc_fte_counselors,county_median_hh_income,county_pct_child_poverty_saipe,nces_id_12,ceeb,rigor_tier_v4,audit_note
1704505,University of Illinois High Sch,1212 W Springfield Ave,Urbana,IL,61801,Champaign County,public,2-No,319,254,,,0.0,2,63683,14,170010004505,144180,Very Demanding,
3200999,Thrive Point Academy,3802 Meadows Ln,Las Vegas,NV,89107,Clark County,public,1-Yes,318,318,,,,,76472,15.3,320000100999,,,
2901976,METRO HIGH,4015 MCPHERSON AVE,ST LOUIS,MO,63108,St. Louis city,public,2-No,317,317,97.5,5,1.0,1,56160,32,292928001976,262994,Very Demanding,
7201125,SUPERIOR JUAN SERRALLES,CARR. 14 BO COTO LAUREL,PONCE,PR,731,Ponce Municipio,public,2-No,316,316,77,1,0.0,1,,,720003001125,,,
4901615,Kings Peak High,7905 South Redwood Road,WEST JORDAN,UT,84084,Salt Lake County,public,2-No,315,315,,5,0.0,1,97494,7.7,490042001615,,,
4822922,LEGACY RANCH H S,450 CR 258,LIBERTY HILL,TX,78642,Williamson County,public,2-No,315,315,,,,,,,,443743,,
3901492,Delaware Area Career Center South Campus,4565 Columbus Pike,Delaware,OH,43015,Delaware County,public,2-No,315,315,,,0.0,6,133540,3.3,390509801492,,,
3500823,ROBERT F. KENNEDY CHARTER,4300 BLAKE RD SW,ALBUQUERQUE,NM,87121,Bernalillo County,public,1-Yes,314,250,17,,0.0,3,69473,15.6,350006000823,320088,Below Average,
4700615,E. W. Grove School,215  Grove  BLVD,Paris,TN,38242,Henry County,public,2-No,314,314,,,,,,,,,,
BB161440,NJ CENTER FOR JUDAIC STUDIES,801 W KENNEDY BLVD,LAKEWOOD,NJ,8701,OCEAN,private,,313,313,,,0.0,,89863,11.9,,,,
1706503,Perspectives Chtr - Joslin Campus,1930 S Archer Ave,Chicago,IL,60616,Cook County,public,1-Yes,313,270,,1,0.0,1,83498,17.3,170993006503,,,
3703315,Char Eng Early College-UNCC,9000 Robert Snyder Rd,Charlotte,NC,28262,Mecklenburg County,public,2-No,313,281,97.5,1,0.0,1,87005,14.1,370297003315,,,
4002899,E-SCHOOL VIRTUAL HS,2403 S  Division  Suite B,Guthrie,OK,73044,Logan County,public,1-Yes,312,312,30,6,0.0,0.33000001,83899,10.1,400080402899,,,
3905573,New Technology West,11801 Worthington Ave,Cleveland,OH,44111,Cuyahoga County,public,2-No,312,312,74.5,2,0.0,1,64468,21.6,390437805573,,,
7200381,FLORENCIA GARCIA,CALLE JOSE C BARBOSA FRENTE CENTRO PIEZAS,LAS PIEDRAS,PR,771,Las Piedras Municipio,public,2-No,312,312,67,1,0.0,1,,,720003000381,,,
2604088,Bark RiverHarris JrSr High School,HWY US 2  41,HARRIS,MI,49845,Menominee County,public,2-No,311,218,84.5,,0.0,1,56435,15.6,260402004088,231875,Demanding,
0403744,New Crossroads Academy,100 CLAWSON AVE FL 3,BISBEE,AZ,85603,Cochise County,public,2-No,311,311,5,,0.0,0,59742,18.6,040101503744,030620,Below Average,
4702125,W. A. Bass Adult Program,5300 Delaware AVE,Nashville,TN,37209,Davidson County,public,2-No,309,309,,,,,77853,17.3,470318002125,,,
0102557,University Charter School  Secondary,134 University Drive,Livingston,AL,35470,Sumter County,public,1-Yes,309,172,,,,,33310,38.7,010019902557,,,
7201074,DR. RAFAEL LOPEZ LANDRON,URB. VIVES CALLE PASEO DEL PUEBLO,GUAYAMA,PR,784,Guayama Municipio,public,2-No,309,207,52,1,0.0,1,,,720003001074,541960,Average,
3400584,Academy For Allied Health Sciences,1776 RARITAN ROAD,SCOTCH PLAINS,NJ,7076,Union County,public,2-No,308,308,97.5,17,0.0,2,103202,11.3,341804000584,310870,Demanding,
7201643,FERNANDO CALLEJO,CALLE VENDING ESQ ROSARIO,MANATI,PR,674,Manatí Municipio,public,2-No,308,307,47,1,0.0,2,,,720003001643,,,
1100496,Friendship PCS - Technology Preparatory HS,2705 MARTIN LUTHER KING JR AVENUE SE,Washington,DC,20032,District of Columbia,public,1-Yes,307,307,92,5,0.0,2,109870,24.9,110000800496,,,
0403512,Arizona Autism Charter School Upper School Campus,4125 N. 14th Street,PHOENIX,AZ,85014,Maricopa County,public,1-Yes,307,178,,,0.0,1,89300,12.4,040091303512,,,
2202382,Pathways in Education-Louisiana Inc.,8999 Mansfield Rd.,Shreveport,LA,71118,Caddo Parish,public,1-Yes,307,307,17,,0.0,0,50705,28.6,220030002382,,,
7201391,ROSALINA C. MARTINEZ - ALIANZA,CALLE ROSALINA CARABALLO DE MARTINEZ,GUAYNABO,PR,965,Guaynabo Municipio,public,1-Yes,306,160,64.5,,0.0,0,,,720003001391,,,
0610589,Susan H. Nelson,32225 Pio Pico Rd.,Temecula,CA,92592,Riverside County,public,2-No,306,306,72,12,0.0,1,93074,10.6,060002810589,053627,Below Average,
1902009,Mid City High,3801 Marquette Street,Davenport,IA,52806,Scott County,public,2-No,306,306,52,,1.0,1,78277,12.7,190858002009,161100,Average,
0801858,Mapleton Early Career Preparation,8980 YORK ST,THORNTON,CO,80229,Adams County,public,2-No,306,306,74.5,,0.0,0,94571,10.9,080555001858,060472,Average,
2606981,Ubly Community JrSr High School,2020 UNION ST,UBLY,MI,48475,Huron County,public,2-No,305,174,95,,0.0,0.5,58870,16.5,263438006981,233615,Average,
7201826,CARMEN BELEN VEIGA,CALLE LA CRUZ,JUANA DIAZ,PR,795,Juana Díaz Municipio,public,2-No,304,304,82,3,0.0,1,,,720003001826,,,
7201589,MEDARDO CARAZO,CALLLE CRUZ FINAL # 50,TRUJILLO ALTO,PR,977,Trujillo Alto Municipio,public,2-No,303,298,67,,0.0,1,,,720003001589,,,
7201875,MARIA TERESA PINEIRO,CALLE LOS MARQUEZ FINAL BO SABANA,TOA BAJA,PR,949,Toa Baja Municipio,public,2-No,303,303,67,3,0.0,0,,,720003001875,,,
2001219,Scott City High,712 Main,Scott City,KS,67871,Scott County,public,2-No,302,302,95,,0.0,1,68839,8.2,200001701219,172710,Demanding,
7201999,GENARO CAUTINO,CALLE ASHFORD ESQ. SAN AGUSTIN,GUAYAMA,PR,784,Guayama Municipio,public,2-No,302,181,95,4,0.0,0,,,720003001999,,,
1100441,Richard Wright PCS for Journalism and Media Arts,475 SCHOOL STREET SW,Washington,DC,20024,District of Columbia,public,1-Yes,300,277,72,1,0.0,1,109870,24.9,110008200441,,,
3605176,BRONX HIGH SCHOOL OF BUSINESS,240 E 172ND ST,BRONX,NY,10457,Bronx County,public,2-No,299,297,64.5,,,,48676,38,360008605176,330602,,
7200781,ALCIDES FIGUEROA,CALLE MARIA MONAGAS,ANASCO,PR,610,Añasco Municipio,public,2-No,298,154,95,3,0.0,0,,,720003000781,,,
0612342,Alliance Leichtman-Levine Family Foundation Env Sci High,2930 Fletcher Dr.,Los Angeles,CA,90065,Los Angeles County,public,1-Yes,296,296,92,10,0.0,2,90112,16.2,060169012342,,,
5303687,YouthSource and RTC,3000 NE 4TH ST,RENTON,WA,98056,King County,public,2-No,296,296,,,,,,,,,,
3703192,Wake STEM Early College High School,2205 Walnut Street,Cary,NC,27518,Wake County,public,2-No,294,267,95,3,0.0,1,105768,9.6,370472003192,343219,Demanding,
4002862,TULSA SCHL OF ARTS AND SCIENCE HS,1202 W Easton,Tulsa,OK,74127,Tulsa County,public,1-Yes,294,294,82,4,0.0,1,69009,15.2,400077402862,,,
1208229,DONNA J. BEASLEY TECHNICAL ACADEMY,60 BELL BLVD N,LEHIGH ACRES,FL,33936,Lee County,public,1-Yes,294,294,22,,0.0,0,76107,13,120108008229,,,
7200160,BONIFACIO SANCHEZ JIMENEZ,CALLE SAN JOSE 119,AIBONITO,PR,705,Aibonito Municipio,public,2-No,293,293,87,3,0.0,1,,,720003000160,,,
0601367,Fernando R. Ledesma Continuation High,12347 Ramona Blvd.,El Monte,CA,91732,Los Angeles County,public,2-No,293,293,,,,,,,,050222,,
0612771,Barack Obama Global Preparation Academy,1700 West 46th St.,Los Angeles,CA,90062,Los Angeles County,public,2-No,293,0,,,0.0,4,90112,16.2,062271012771,,,
2605426,Hancock MiddleHigh School,501 CAMPUS DR,HANCOCK,MI,49930,Houghton County,public,2-No,292,185,74.5,,0.0,1,58899,11.2,261755005426,231850,Below Average,
2705405,MNSync Online Secondary,1200 BROADWAY AVE S,ROCHESTER,MN,55904,Olmsted County,public,2-No,292,235,,,0.0,0,95406,6.8,273180005405,,,
3606432,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,48-01 90TH ST,ELMHURST,NY,11373,Queens County,public,2-No,292,292,77,,,,86136,14.9,360009806432,330704,Average,
7201871,ELOISA PASCUAL,RES BAIROA AVE ASTRO CALLE 11,CAGUAS,PR,725,Caguas Municipio,public,2-No,292,292,62,4,0.0,1,,,720003001871,,,
0505146,PREMIER HIGH SCHOOL ONLINE,400 HARDIN RD SUITE 120,LITTLE ROCK,AR,72202,Pulaski County,public,1-Yes,292,291,,,,,62873,20.4,050040805146,,,
1100535,The Sojourner Truth School PCS,1800 PERRY STREET NE,Washington,DC,20018,District of Columbia,public,1-Yes,292,141,,,,2,109870,24.9,110011100535,,,
1600694,VENTURE ACADEMY,1619 NORTH 9TH,COEUR D'ALENE,ID,83814,Kootenai County,public,2-No,292,270,64.5,,0.0,0,81861,7.9,160078000694,,,
1900347,Clarion-Goldfield-Dows High School,1111 Willow Dr,Clarion,IA,50525,Wright County,public,2-No,291,291,97.5,,0.0,0,67190,15.7,190738000347,160805,Average,
7200195,SUPERIOR MIGUEL F SANTIAGO ECHEGARAY,CARR 186 KM 5 HM 5,CAMUY,PR,627,Camuy Municipio,public,2-No,290,289,87,2,0.0,1,,,720003000195,,,
3403543,Bergen County Institute for Science and Technology,162 Knickerbocker Road,Demarest,NJ,7627,Bergen County,public,2-No,290,290,,,,,124884,6.9,340147003543,,,
3501106,MANDELA INTERNATIONAL MAGNET (MIMS),1604 AGUA FRIA,SANTA FE,NM,87505,Santa Fe County,public,2-No,290,167,98,,1.0,1.38,79071,14.2,350237001106,,,
3605543,HIGH SCHOOL FOR CONTEMPORARY ARTS,800 E GUN HILL RD,BRONX,NY,10467,Bronx County,public,2-No,289,289,82,,,,48676,38,360008805543,330614,,
2903421,Kairos High,2315 MIAMI ST.,ST. LOUIS,MO,63118,St. Louis city,public,1-Yes,287,287,,,,,,,,,,
3200749,Innovations Int'l Charter J-SHS,1600 E Oakey Blvd,Las Vegas,NV,89104,Clark County,public,1-Yes,287,119,90,,0.0,1,76472,15.3,320006000749,,,
0614169,Altus Schools East County,111 Fletcher Pkwy.,El Cajon,CA,92020,San Diego County,public,1-Yes,287,257,52,,0.0,1,106268,10.8,060194014169,,,
4901302,Ashley Valley Educ. Ctr.,559 N 1700 W,VERNAL,UT,84078,Uintah County,public,2-No,287,287,82,,0.0,1,73746,11.3,490108001302,,,
3910866,ChallengeU Ohio Community School,4030 Smith Rd Ste 200,Cincinnati,OH,45209,Hamilton County,public,1-Yes,286,286,,,,,72470,17.3,391004810866,361003,,
1706491,Noble St Chtr-Baker Campus,2710 E 89th St,Chicago,IL,60617,Cook County,public,1-Yes,285,285,,2,0.0,0,83498,17.3,170993006491,,,
3200886,Leadership Academy of Nevada,7495 West Azure Drive Suite #120,Las Vegas,NV,89130,Clark County,public,1-Yes,284,147,90,,0.0,1,76472,15.3,320000100886,,,
2712729,New Century School Secondary,1380 ENERGY LANE,SAINT PAUL,MN,55108,Ramsey County,public,1-Yes,284,133,,,,,81568,12.9,270041012729,,,
7200557,LAURA MERCADO,CALLE NESTOR TORRES BO ROSARIO,SAN GERMAN,PR,683,San Germán Municipio,public,2-No,284,164,64.5,,0.0,1,,,720003000557,,,
0401191,Canyon Valley High School,140 S GILBERT RD,GILBERT,AZ,85296,Maricopa County,public,2-No,283,266,,,,,89300,12.4,040340001191,030385,Demanding,
0614054,Opportunity Youth Academy,1290 Ridder Park Dr.,San Jose,CA,95131,Santa Clara County,public,1-Yes,283,283,12,,0.0,1,164281,6.7,069103514054,,,
4207608,Westinghouse Arts Academy CS,320 Marguerite Avenue,Wilmerding,PA,15148,Allegheny County,public,1-Yes,282,282,95,4,0.0,1,78548,13.5,420089607608,,,
2501750,Sizer School: A North Central Charter Essential School,500 Rindge Road,Fitchburg,MA,1420,Worcester County,public,1-Yes,282,172,95,4,0.0,4.8800001,95939,9.1,250007301750,220831,Below Average,
4207345,Pittsburgh Milliones 6-12,3117 Centre Ave,Pittsburgh,PA,15219,Allegheny County,public,2-No,281,224,62,9,0.0,2,78548,13.5,421917007345,,,
0611053,North Area Community,4000 Pinell St.,Sacramento,CA,95838,Sacramento County,public,2-No,280,139,27,,0.0,1,92175,15.4,069102711053,,,
3601926,PS 811 CONNIE LEKAS SCHOOL,2525 HARING ST,BROOKLYN,NY,11235,Kings County,public,2-No,278,10,,,,,80263,26.5,360013501926,,,
2704613,HIGHVIEW ALC,2400 SANDBURG LN,GOLDEN VALLEY,MN,55427,Hennepin County,public,2-No,277,277,47,,0.0,1,97653,8.9,273178004613,,,
4801422,DEKALB H S,152 W MAPLE ST,DEKALB,TX,75559,Bowie County,public,2-No,277,277,95,,1.0,1,59803,22.2,481657001422,441885,Very Demanding,
A2102526,BET YAKOV ATERET TORAH HIGH SCHOOL,2166 CONEY ISLAND AVE,BROOKLYN,NY,11223,KINGS,private,,276,276,,,0.0,,80263,26.5,,,,
A0700055,ST AUGUSTINE CATHOLIC HIGH SCHOOL,8800 E 22ND ST,TUCSON,AZ,85710,PIMA,private,,276,276,,,0.0,,70315,16.7,,030542,Average,
3200562,Academy For Career Education,2800 VASSAR ST,RENO,NV,89502,Washoe County,public,1-Yes,275,275,95,,0.0,0,88096,10.9,320048000562,290260,Average,
1700254,GCMS High School,815 N Church St,Gibson City,IL,60936,Ford County,public,2-No,275,275,,6,0.0,1,62439,11.8,170004100254,142040,Average,
3403528,Newark School of Fashion & Design,239 Woodside Avenue,Newark,NJ,7104,Essex County,public,2-No,275,275,,,0.0,1,80789,15.9,341134003528,,,
3703037,The JP Knapp ECH (i)School,2966 Caratoke Hwy,Currituck,NC,27929,Currituck County,public,2-No,274,260,95,,0.0,1,93511,9.8,370108003037,340948,Demanding,
3702791,PSRC Early College at RCC,5160 Fayetteville Road,Lumberton,NC,28360,Robeson County,public,2-No,274,257,95,,0.0,1,41978,29.7,370393002791,,,
1210838,TALLAHASSEE COLLEGIATE ACADEMY,444 APPLEYARD DR,TALLAHASSEE,FL,32304,Leon County,public,1-Yes,273,273,,,,,66287,21.8,120201910838,,,
7202088,ESCUELA DE DEPORTE - ALIANZA,CARR. ESTATAL 17 CALLE TURIA BO. RIO PIEDRAS,SAN JUAN,PR,917,San Juan Municipio,public,1-Yes,273,153,,,,,,,720003002088,,,
1802775,Excel Center - Southeast,2251  Sloan Avenue,Indianapolis,IN,46203,Marion County,public,1-Yes,273,273,,,,,66346,21.8,181323802775,,,
5303487,Yakima Open Doors,802 River Rd,Yakima,WA,98902,Yakima County,public,2-No,272,272,,,0.0,0,70656,21,531011003487,,,
3703618,Aspire Trade High,7125 Hambright Rd,Huntersville,NC,28078,Mecklenburg County,public,1-Yes,270,270,,,,,,,,,,
00072483,ICA CRISTO REY ACADEMY,3625 24TH ST,SAN FRANCISCO,CA,94110,SAN FRANCISCO,private,,270,270,,,0.0,,140970,10.1,,052955,Demanding,
3904731,Cleveland Academy for Scholarship Technology and Leadership,3950 Prospect Ave E,Cleveland,OH,44115,Cuyahoga County,public,1-Yes,269,269,37,,0.0,0,64468,21.6,390028604731,,,
1207542,C. G. BETHEL HIGH SCHOOL,16150 NE 17TH AVE,NORTH MIAMI BEACH,FL,33162,Miami-Dade County,public,1-Yes,269,269,32,,0.0,0,71753,16,120039007542,,,
4702463,Jackson Central-Merry Early College High,215 Allen AVE,Jackson,TN,38301,Madison County,public,2-No,268,268,95,1,0.0,1,60042,23.2,470258002463,430955,Demanding,
0901945,Bristol Arts and Innovation Magnet School,70 Memorial Boulevard,Bristol,CT,6111,Naugatuck Valley Planning Region,public,2-No,268,0,,,,,86191,18.2,090051001945,,,
4901658,Vista Education Campus,97 S 200 East,FARMINGTON,UT,84025,Davis County,public,2-No,267,267,,,,,110884,5.6,490021001658,,,
3606010,ENGLISH LANGUAGE LEARNERS-INTER SUPP,99 TERRACE VIEW AVE,BRONX,NY,10463,Bronx County,public,2-No,267,267,42,,,,48676,38,360008706010,,,
3605555,BROOKLYN SCHOOL FOR SOCIAL JUSTICE (THE),400 IRVING AVE,BROOKLYN,NY,11237,Kings County,public,2-No,267,267,82,,,,80263,26.5,360009705555,330629,,
7201695,JUAN ALEJO ARIZMENDI,CALLE FRANCISCO AVILA,QUEBRADILLAS,PR,678,Quebradillas Municipio,public,2-No,267,266,77,,0.0,1,,,720003001695,,,
5303289,Washington Network for Innovative Careers Skill Center,WaNIC,Redmond,WA,98052,King County,public,2-No,266,266,,,,,124746,9.5,530423003289,,,
7202089,MATEMATICAS CIENCIAS Y TECNOLOGIA - ALIANZA,CARR. ESTATAL 17 CALLE TURIA ESQ. CALLE 40 BO. RIO PIEDRAS,SAN JUAN,PR,917,San Juan Municipio,public,1-Yes,266,146,,,,,,,720003002089,,,
0403716,Paideia Liberal Arts Academy,1535 E BASELINE RD,PHOENIX,AZ,85042,Maricopa County,public,1-Yes,266,81,,,0.0,0,89300,12.4,040086303716,,,
0403728,Leona Connected High School,1376 E COTTONWOOD LN,CASA GRANDE,AZ,85122,Maricopa County,public,1-Yes,266,266,,,0.0,0,89300,12.4,040082303728,,,
7201901,ANA J. CANDELAS,CARR 171 KM 0 HM 3 BO SUD,CIDRA,PR,739,Cidra Municipio,public,2-No,266,266,72,,0.0,0,,,720003001901,,,
0400153,STAR Academic High School,5093 S LIBERTY AVE,TUCSON,AZ,85706,Pima County,public,2-No,265,265,17,,0.0,1,70315,16.7,040817000153,030000,Average,
7201657,ALBERTO MELENDEZ,CALLE JUAN D RIVERA DE SANTIAGO,OROCOVIS,PR,720,Orocovis Municipio,public,2-No,265,265,67,1,0.0,1,,,720003001657,,,
2900411,EUGENE HIGH,14803 HWY 17,EUGENE,MO,65032,Cole County,public,2-No,264,190,95,2,0.0,1,74876,11.1,291155000411,260995,Demanding,
3605531,CYBERARTS STUDIO ACADEMY,237 7TH AVE,BROOKLYN,NY,11215,Kings County,public,2-No,264,264,74.5,,,,80263,26.5,360009205531,330857,,
A1502535,MESILAS BAIS YAAKOV,420 19TH ST,BROOKLYN,NY,11215,KINGS,private,,264,264,,,0.0,,80263,26.5,,,,
3904157,YB Columbus Community School,1183 Essex Ave,Columbus,OH,43201,Franklin County,public,1-Yes,264,264,32,,0.0,0,75176,16.5,390010404157,365083,Below Average,
7200491,RAMON QUINONES MEDINA,URB REPARTO HORIZONTE FRENTE AL CEMENTERIO,YABUCOA,PR,767,Yabucoa Municipio,public,2-No,264,257,92,3,0.0,1,,,720003000491,,,
0603110,Joseph Pomeroy Widney Career Prep and Transition Center,2302 South Gramercy Pl.,Los Angeles,CA,90018,Los Angeles County,public,2-No,264,264,,,,,,,,,,
2605205,GalesburgAugusta High School,1076 N 37TH ST,GALESBURG,MI,49053,Kalamazoo County,public,2-No,263,263,72,3,0.0,1,72532,10,261545005205,231605,Average,
2606080,MioAuSable High School,1110 W 8TH ST,MIO,MI,48647,Oscoda County,public,2-No,263,152,69.5,2,0.0,0,49515,26.9,262400006080,232605,Below Average,
3605677,MARIE CURIE HIGH SCHOOL-NURSING,120 W 231ST ST,BRONX,NY,10463,Bronx County,public,2-No,263,263,62,,,,48676,38,360008705677,,,
0612819,Engr and Tech Acad at Esteban E. Torres High #3,4211 Dozier St.,Los Angeles,CA,90063,Los Angeles County,public,2-No,263,263,87,10,0.0,2,90112,16.2,062271012819,,,
4901598,Davis Connect 7-12,2195 University Park Blvd,LAYTON,UT,84041,Davis County,public,2-No,262,210,87,,0.0,5,110884,5.6,490021001598,,,
1601035,INSIGHT SCHOOL OF IDAHO,1965 SOUTH EAGLE ROAD SUITE 190,MERIDIAN,ID,83642,Ada County,public,1-Yes,262,262,42,,0.0,1.5,91502,6.8,160000401035,130028,Average,
0614670,Vista Meridian Global Academy,1300 S. Bristol St.,Santa Ana,CA,92704,Orange County,public,1-Yes,260,260,,,,,116289,11.1,069113914670,,,
3700802,Philip J Weaver Ed Center,300 South Spring Street,Greensboro,NC,27401,Guilford County,public,2-No,260,260,97.5,11,0.0,2,68642,18,370192000802,341633,Very Demanding,
2607223,WhittemorePrescott JrSr High School,6001 MILLS RD,WHITTEMORE,MI,48770,Iosco County,public,2-No,260,170,84.5,,0.0,1,50066,20,263639007223,233765,Average,
A2301778,YESHIVA OHR YOSEPH,1128 36TH ST,BROOKLYN,NY,11218,KINGS,private,,260,260,,,0.0,,80263,26.5,,,,
3703637,Wake EC of Information & Biotechnologies,Wake Tech Community College,Morrisville,NC,27560,Wake County,public,2-No,260,260,,,,,105768,9.6,370472003637,,,
0101686,Continuous Learning Center,1870 Pleasant Ave,Mobile,AL,36617,Mobile County,public,2-No,259,248,50,,0.0,1,58880,20.4,010237001686,,,
7202000,ANTONIO DOMINGUEZ NIEVES,BO RIO CANAS CALLE 1 SECT REPARTO SOLANO,CAGUAS,PR,727,Caguas Municipio,public,2-No,259,176,74.5,,0.0,1,,,720003002000,,,
4900732,Horizonte Instruction & Training Center,1234 S MAIN,SALT LAKE CITY,UT,84101,Salt Lake County,public,2-No,259,256,72,,0.0,4,97494,7.7,490087000732,450389,Average,
4002300,KEYS HS,26622 South 520 Road,Park Hill,OK,74451,Cherokee County,public,2-No,258,258,82,1,0.0,2,53218,18.6,400003302300,372793,Demanding,
1706489,North Lawndale Prep Chtr - Christ,1615 S Christiana Ave,Chicago,IL,60623,Cook County,public,1-Yes,258,258,,,0.0,4,83498,17.3,170993006489,,,
2602045,Cambridge Alternative High School,28901 CAMBRIDGE ST,GARDEN CITY,MI,48135,Wayne County,public,2-No,258,258,52,,0.0,2,60539,31.5,261554002045,233607,Average,
4710495,KIPP Antioch Global High School,917 Bell RD,Nashville,TN,37013,Davidson County,public,1-Yes,257,257,,,,,77853,17.3,470015710495,430030,Below Average,
2704133,Paladin Career and Tech High School,10220 GOLDENROD ST. NW,COON RAPIDS,MN,55448,Anoka County,public,1-Yes,257,257,34.5,,0.0,2,101869,7.3,270034304133,,,
1902306,Choice Charter School,607 Center Street,Union,IA,50258,Hardin County,public,1-Yes,257,249,,,,,65069,14.6,190048802306,160750,,
7201840,PEDRO P. CASABLANCA,URB JARDINES DE CAPARRA CALLE 21 #200,BAYAMON,PR,959,Bayamón Municipio,public,2-No,255,160,64.5,,0.0,1,,,720003001840,,,
3703432,Agriculture and Science Early College,158 Raider Rd,Olin,NC,28660,Iredell County,public,2-No,255,217,75,,0.0,1,81419,11.3,370231003432,,,
4200399,Multicultural Academy CS,3821 N. Broad St.,Philadelphia,PA,19140,Philadelphia County,public,1-Yes,254,254,95,2,0.0,1,61953,28.9,420004000399,393393,Average,
3606658,ONTECH CHARTER HIGH SCHOOL,810 WILLIS AVE,SYRACUSE,NY,13204,Onondaga County,public,1-Yes,254,254,,,0.0,0,76945,14.1,360117406658,,,
0600923,La Familia Continuation High,56-615 Olive St.,Thermal,CA,92274,Riverside County,public,2-No,254,254,,,,,,,,053257,Below Average,
3605956,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND EQUITY,6565 FLATLANDS AVE,BROOKLYN,NY,11236,Kings County,public,2-No,253,253,74.5,,,,80263,26.5,360009605956,,,
A2102363,CHEDVAS BAIS YAAKOV HIGH SCHOOL,1665 CORPORATE RD W,LAKEWOOD,NJ,8701,OCEAN,private,,253,253,,,0.0,,89863,11.9,,,,
3400269,Chartertech High School for the Performing Arts,413 NEW ROAD,SOMERS POINT,NJ,8244,Atlantic County,public,1-Yes,253,253,82,6,0.0,1,78050,14.5,340001900269,310696,Very Demanding,
2501996,Community Charter School of Cambridge,245 Bent Street,Cambridge,MA,2141,Middlesex County,public,1-Yes,251,118,95,6,0.0,2.5,130847,7.6,250008601996,,,
3606320,UNITED CHARTER HIGH SCHOOL FOR THE HUMANITIES II,900 TINTON AVE,BRONX,NY,10456,Bronx County,public,1-Yes,250,250,87,5,0.0,5,48676,38,360107306320,,,
3902577,Col Crawford High School,5444 Crestline Rd,Crestline,OH,44827,Crawford County,public,2-No,250,250,97.5,,0.0,1,58044,14.5,390465102577,363865,Demanding,
0402008,Ombudsman - Charter Metro,7910 N. 43rd Avenue,Glendale,AZ,85301,Maricopa County,public,1-Yes,250,250,17,,0.0,1,89300,12.4,040010302008,,,
0501644,AGEE LIERLY LIFE PREPARATION SERVICES SCHOOL,2350 OLD FARMINGTON RAOD,FAYETTEVILLE,AR,72701,Washington County,public,2-No,250,250,91,,0.0,1,70639,14.4,050612001644,,,
